date,open,high,low,close,volume
2017-01-03,52.23,52.52,51.74,52.14,3450973
2017-01-04,52.45,52.92,52.24,52.82,3169837
2017-01-05,53.05,53.99,52.82,53.71,4022336
2017-01-06,53.59,54.06,53.14,53.65,3669575
2017-01-09,53.37,53.95,53.35,53.69,2413767
2017-01-10,53.9,54.87,53.78,54.25,4197139
2017-01-11,54.29,54.69,54.07,54.56,3234721
2017-01-12,54.22,54.3,53.25,53.64,3121418
2017-01-13,53.47,53.75,53.19,53.46,1940302
2017-01-17,53.48,53.48,52.75,53.09,2738192
2017-01-18,52.79,53.73,52.65,53.6,3185992
2017-01-19,53.6,54.14,53.42,53.45,2163300
2017-01-20,53.53,53.95,53.03,53.3,2666166
2017-01-23,53.33,53.82,53.03,53.77,2381144
2017-01-24,53.72,54.71,53.66,54.53,2532776
2017-01-25,54.7,55.89,54.65,55.83,5113236
2017-01-26,56.81,57.79,56.45,56.93,5702299
2017-01-27,56.94,56.98,56.11,56.29,2927752
2017-01-30,56.0,56.14,55.52,55.64,3278992
2017-01-31,55.64,55.64,54.75,55.38,2966081
2017-02-01,55.27,55.7,55.03,55.47,1952068
2017-02-02,55.45,55.46,55.08,55.31,1514367
2017-02-03,55.42,55.72,55.21,55.28,1573611
2017-02-06,55.08,55.58,55.02,55.5,1466935
2017-02-07,55.56,55.64,55.19,55.45,1550046
2017-02-08,55.7,55.78,55.35,55.59,1723996
2017-02-09,55.47,56.48,55.45,56.31,3283833
2017-02-10,56.02,56.33,55.88,56.25,2610317
2017-02-13,56.63,56.93,56.43,56.46,2688057
2017-02-14,56.53,56.64,56.28,56.37,2755528
2017-02-15,56.03,56.53,55.61,56.48,3190217
2017-02-16,56.34,56.46,55.7,56.03,2674492
2017-02-17,55.76,55.8,55.21,55.4,3954074
2017-02-21,55.53,56.07,55.23,55.89,2780345
2017-02-22,55.37,55.72,54.75,55.5,3625237
2017-02-23,56.62,56.88,55.85,55.92,4377147
2017-02-24,55.89,56.12,55.59,56.03,3586664
2017-02-27,56.11,56.13,55.71,56.05,3478132
2017-02-28,56.22,56.41,55.93,55.95,2542491
